filename,tonnetz,mfcc,chroma,mel,contrast
blue_yster_cult-burnin_for_you.mp3,0.008871117,-6.761522626,0.327690111,2.043759382,26.43952096
blur-country_house.mp3,-0.001303637,-1.524366421,0.363472879,2.79801859,26.15155388
bobby_brown-my_prerogative.mp3,0.01202717,-1.623421597,0.404957837,1.603001982,24.72115614
bobby_fuller_four-i_fought_the_law.mp3,0.005169149,-4.377365029,0.317833987,0.851399394,25.62174949
bobby_womack-womans_gotta_have_it.mp3,-0.001219446,-2.903266448,0.286094837,5.046268016,27.49652278
bob_dylan-ill_be_your_baby_tonight.mp3,0.00511236,-7.725944809,0.258048017,0.576277345,28.90301992
bob_marley_and_the_wailers-three_little_birds.mp3,-0.006458811,-0.621855014,0.367314926,5.049129065,27.81751516
bob_seger-turn_the_page.mp3,0.008006934,-7.797553365,0.303952595,0.639771414,28.04679956
bomb_the_bass-bug_powder_dust.mp3,0.005071376,0.40868518,0.45781509,2.407797098,23.70629921
bonnie_tyler-total_eclipse_of_the_heart.mp3,0.001900508,-8.547477299,0.278061162,0.468668302,26.49546523
bon_jovi-livin_on_a_prayer.mp3,0.009931781,-0.555502481,0.358500385,1.142046327,24.4594968
boogie_down_productions-the_bridge_is_over.mp3,-0.000853774,-8.138574899,0.33471554,0.829989862,25.70353028
booker_t._and_the_mgs-time_is_tight.mp3,0.014040564,-6.149593681,0.326151681,0.621577115,27.43283391
boo_radleys-wake_up_boo.mp3,-0.002666284,-4.219579379,0.332252001,3.138406271,27.97837318
boston-more_than_a_feeling.mp3,0.006003945,-2.00095482,0.295044064,1.791086306,27.56718613
bots-take_the_power_back.mp3,0.016926415,-1.31428326,0.433116773,3.068821374,23.6021928
bo_diddley-you_cant_judge_a_book_by_its_cover.mp3,0.016132782,-9.373655531,0.325423635,1.95695868,26.83407852
brad_sucks-overreacting.mp3,-0.001361746,1.028129972,0.320366533,3.631649419,27.44897197
bread-if.mp3,-0.009463661,-6.325248757,0.252480836,4.626109323,31.27830634
breeders-cannonball.mp3,-0.006109955,-4.264826645,0.344611523,4.802361118,26.7632288
brenton_wood-lovey_dovey_kind_of_love.mp3,0.013977518,1.814040961,0.387277485,4.207046086,26.23868647
brian_eno-here_come_the_warm_jets.mp3,0.002410101,-4.87848335,0.296864049,1.264774286,24.72623427
britney_spears-im_a_slave_for_you.mp3,0.008551201,-6.639557373,0.307376209,3.072552571,24.46600937
bruce_springsteen-badlands.mp3,0.015222019,-2.091272069,0.351776586,1.712888357,26.15948822
bryan_adams-cuts_like_a_knife.mp3,-0.009073409,2.715194997,0.322194361,5.397723291,26.63458345
buddy_holly-peggy_sue.mp3,-0.016670042,-2.373565971,0.325163006,5.395971634,25.8861343
buena_vista_social_club-el_cuarto_de_tula.mp3,0.007038761,-3.855060428,0.329595845,1.655985353,26.44681727
buffalo_springfield-for_what_its_worth.mp3,0.023306422,-4.176855244,0.37274989,1.709742176,28.03076629
buffalo_springfield-mr._soul.mp3,0.0039822,-1.648869911,0.373312596,2.199582596,26.05194389
buggles-video_killed_the_radio_star.mp3,-0.011925252,-2.637372108,0.30822604,3.614619417,30.04424721
built_to_spill-i_would_hurt_a_fly.mp3,0.003198973,-0.80306125,0.323879793,3.899395857,27.14678648
burnshee_thornside-goodbye_on_a_beautiful_day.mp3,0.016105442,-4.737643975,0.310965411,2.772814045,31.47372682
bush-comedown.mp3,-0.001652513,3.756722572,0.400602823,4.01809625,25.09278068
busta_rhymes-woo_hah_got_you_all_in_check.mp3,0.00200245,-3.776071868,0.322685817,2.331173879,24.75350588
buzzcocks-everybodys_happy_nowadays.mp3,-0.006618971,-2.591810811,0.320573619,1.951867676,27.47875363
byrds-wasnt_born_to_follow.mp3,0.001103086,-3.788906007,0.302054355,4.416220479,29.89495779
cab_calloway-minnie_the_moocher.mp3,0.026651,-5.752937107,0.3057011,0.576788563,25.86520986
"cake-perhaps,_perhaps,_perhaps.mp3",0.009791758,-0.801067762,0.326877072,4.555889282,27.47531932
camper_van_beethoven-take_the_skinheads_bowling.mp3,0.03051783,-4.851792522,0.342121638,0.943679399,27.21997276
canned_heat-on_the_road_again.mp3,0.037578556,0.488289681,0.323167945,3.814139991,29.58176094
captain_beefheart_and_the_magic_band-safe_as_milk.mp3,-0.010704569,-4.655303307,0.396685934,0.341124714,23.82307938
cardigans-lovefool.mp3,0.003630515,-4.165108901,0.287692363,3.151243874,28.32361268
cargo_cult-garden.mp3,-0.005888037,0.530704447,0.343806613,2.268206666,26.12479201
carly_simon-youre_so_vain.mp3,0.015767599,-4.194016472,0.344830461,1.243810795,26.31014457
carl_perkins-matchbox.mp3,0.00458929,-11.59849392,0.315442489,0.679702795,25.43012958
carole_king-youve_got_a_friend.mp3,0.009077412,-3.323193228,0.2847987,3.084975552,29.52755875
carpenters-rainy_days_and_mondays.mp3,0.004511424,-6.887908832,0.282331003,0.883322294,30.90999482
cars-good_times_roll.mp3,0.012624076,-2.863911988,0.348044603,3.234279397,27.43931489
catherine_wheel-black_metallic.mp3,0.007185051,-1.240827875,0.35616646,2.572578678,25.38454532
cat_power-he_war.mp3,0.014758389,-0.764082798,0.294290244,7.531220962,26.78223646
cc_music_factory-gonna_make_you_sweat_everybody_dance_now.mp3,0.007867209,-1.169564148,0.415795568,1.498070298,24.97933213
chad_and_jeremy-before_and_after.mp3,-0.008735344,-6.762628641,0.286466256,0.744928575,26.34029711
chantal_kreviazuk-surrounded.mp3,-0.004462932,-3.057072565,0.267022154,3.484266826,28.14716908
charles_mingus-mood_indigo.mp3,-0.004261036,-9.59290074,0.271648948,0.505747401,24.45065854
charlie_parker-ornithology.mp3,-6.91E-05,-9.95651865,0.270685052,1.811973121,27.49680233
charlie_rich-behind_closed_doors.mp3,-0.01338549,-4.50813903,0.280299514,1.595099008,27.21070119
cheap_trick-dream_police.mp3,0.001436468,-0.61530755,0.364157816,2.220375469,26.60054268
chemical_brothers-setting_sun.mp3,0.003730385,5.416120117,0.449491797,23.24195165,21.43488954
cheryl_ann_fulton-marsh_of_rhuddlan.mp3,-0.019679939,-11.30369446,0.247649686,0.402739151,31.02566905
chet_baker-these_foolish_things.mp3,0.008512194,-6.172310619,0.251828176,4.359338062,28.1814072
chi-lites-stoned_out_of_my_mind.mp3,-0.002737825,2.612287886,0.348406285,4.557853343,27.51660018
chic-le_freak.mp3,0.01042988,-6.618036348,0.362492231,0.68643228,25.84912071
chicago-if_you_leave_me_now.mp3,0.008492895,-1.300695898,0.321102393,2.714600306,29.89345882
chills-i_love_my_leather_jacket.mp3,0.017429919,2.515916553,0.319517567,4.971003604,24.73082607
christina_aguilera-genie_in_a_bottle.mp3,0.002579389,0.122874685,0.333013458,4.367392594,27.52129703
chris_juergensen-prospects.mp3,0.014958024,-3.79773116,0.266218808,1.149093428,28.24787481
chuck_berry-roll_over_beethoven.mp3,0.01091907,0.4483077,0.343760048,2.411358218,26.43349625
chumbawamba-tubthumping.mp3,-0.003310423,3.912558159,0.40279621,4.638892933,25.12354379
church-under_the_milky_way.mp3,0.003885668,-2.689140286,0.350707873,1.200546619,26.89898007
cilla_black-alfie.mp3,-0.002253253,-9.245529701,0.270474429,0.362192422,28.70994144
clarence_ashley-the_house_carpenter.mp3,-0.031838738,-12.06597815,0.230145828,1.136575673,26.51726787
clash-lost_in_the_supermarket.mp3,0.009095049,-2.88195133,0.349618573,0.831881741,25.38268045
coasters-poison_ivy.mp3,0.010400326,-5.288887114,0.305427311,1.097282689,25.90632941
coldplay-clocks.mp3,-0.012268454,0.346350022,0.278881945,10.69830609,29.45888895
contours-do_you_love_me.mp3,0.006146952,-1.357159431,0.339953736,2.029238125,24.87989264
counting_crows-speedway.mp3,-0.004261273,-1.791300156,0.312809713,5.07464195,28.09010419
count_basie-lester_leaps_in.mp3,-0.007926126,-8.254520201,0.251719731,1.186466239,26.27603939
cowboy_junkies-postcard_blues.mp3,0.019232273,-11.94617631,0.217093376,0.225188233,26.87372323
cranberries-linger.mp3,0.004517559,-5.601964074,0.322583596,1.303208649,28.15010416
cream-tales_of_brave_ulysses.mp3,-0.000555878,-5.85296544,0.346076118,1.312660877,26.22639967
creedence_clearwater_revival-travelin_band.mp3,-0.013664345,-4.414594631,0.424438806,0.902664833,25.04437645
crosby_stills_nash_and_young-teach_your_children.mp3,-0.017658459,-4.878773429,0.305326553,1.136387469,28.25699649
curandero-aras.mp3,-0.010673105,-6.561796815,0.329215337,1.191648036,26.47968074
cure-just_like_heaven.mp3,-0.003371015,-6.819488858,0.32280299,1.648863414,27.55039051
curtis_mayfield-move_on_up.mp3,0.001117377,-5.712081869,0.364034736,0.806394008,23.97717998
cyndi_lauper-money_changes_everything.mp3,-0.022015804,-2.468513611,0.289864251,3.364640968,28.42790705
cypress_hill-lowrider.mp3,0.007269596,0.825585711,0.422842899,6.378984635,25.51624919
c_layne-devil_and_the_woman.mp3,-0.003238274,0.153795342,0.295860022,2.524861675,26.93670886
daft_punk-da_funk.mp3,0.009949803,2.063584134,0.428148808,3.287999816,22.8044597
darkness-i_believe_in_a_thing_called_love.mp3,-0.00096117,2.847736529,0.347785044,11.34415172,26.14963343
dave_matthews_band-ants_marching.mp3,-0.006285403,-5.024554735,0.284050592,5.555773259,28.62699275
david_bowie-song_for_bob_dylan.mp3,0.000789798,-4.243595849,0.332432196,2.033234057,28.76248593
dead_kennedys-chemical_warfare.mp3,0.008303789,-4.390617816,0.371543739,1.50354004,24.6901217
def_leppard-pour_some_sugar_on_me.mp3,-0.001805167,-0.140276152,0.408385616,1.626430334,22.73233326
dennis_brown-tribulation.mp3,0.005640779,-0.522914552,0.275644446,6.360122998,26.68431722
depeche_mode-world_in_my_eyes.mp3,0.000937484,1.943103012,0.361963979,6.931295298,26.31912494
devo-girl_u_want.mp3,0.015719815,1.698428265,0.352953352,3.678852164,25.82624332
de_la_soul-eye_know.mp3,0.004410438,-2.166495306,0.397294206,0.94600406,24.23684302
diana_ross_and_the_supremes-where_did_our_love_go.mp3,0.005289846,-4.41471769,0.290325278,0.927689964,26.47410658
dido-here_with_me.mp3,-0.009031509,1.11388027,0.310334328,5.230670424,27.61226299
dionne_warwick-walk_on_by.mp3,0.000311048,-5.876432605,0.256735396,1.807751186,28.3674152
dire_straits-money_for_nothing.mp3,0.006680619,-8.063174407,0.322110031,0.18379182,24.4373838
django_reinhardt-brazil.mp3,0.009618441,-10.06893612,0.211452443,2.860512729,26.98894844
dj_jazzy_jeff_and_the_fresh_prince-summertime.mp3,0.014001789,1.415214252,0.439059745,1.750747351,26.12539824
dj_markitos-sunset_138_bpm_remix.mp3,-0.001323809,3.754739553,0.33563966,5.737481061,27.09055883
domased-too_slow.mp3,0.024629065,-2.209598934,0.325358437,0.812793458,24.29348564
donovan-catch_the_wind.mp3,0.014320589,-7.845457159,0.290264986,1.57211362,29.28876737
doobie_brothers-china_grove.mp3,0.014163746,-5.145039754,0.332732762,0.574508683,25.44863664
doors-touch_me.mp3,-0.008972801,-5.094158218,0.355635418,0.284597256,26.02773964
dr._dre-nuthin_but_a_g_thang.mp3,0.026871945,2.518605555,0.45426758,3.85391326,25.82450628
drevo-our_watcher_show_us_the_way.mp3,-0.029479177,-21.26800005,0.21668212,3.318157792,33.70746441
drop_trio-slapjack.mp3,-0.007315981,-1.758652231,0.338387559,1.448006412,26.07806555
dr_kuch-persuaders_dub.mp3,-0.017874982,-1.015376219,0.403934537,3.148906264,23.31988572
duke_ellington_and_his_orchestra-caravan.mp3,0.01374477,-4.598776701,0.322969953,1.131040406,25.66374064
duncan_sheik-barely_breathing.mp3,0.009713637,1.387889468,0.337856598,5.509372934,27.62393815
duran_duran-come_undone.mp3,0.016410137,1.727520276,0.361586835,2.829060009,26.32842934
eagles-tequila_sunrise.mp3,0.001863928,-3.143973625,0.322233495,1.739311455,28.3088955
earth_wind_and_fire-september.mp3,-0.003329563,-3.10265665,0.317633158,0.670735443,24.99608519
eels-cancer_for_the_cure.mp3,0.014501267,2.46955642,0.356252507,12.1947841,24.27205262
electric_frankenstein-teenage_shutdown.mp3,0.01381135,-0.599729052,0.356345794,3.307516443,24.08665556
elliott_smith-baby_britain.mp3,0.026597032,-2.274903467,0.292760501,6.103475283,28.69482651
elton_john-tiny_dancer.mp3,0.015112953,-5.439317177,0.291419252,1.308679644,28.14113561
elvis_costello-less_than_zero.mp3,-0.003730879,-5.595894834,0.322700906,0.990825872,25.42411192
elvis_presley-heartbreak_hotel.mp3,0.015303597,-7.836382505,0.251250543,7.047242457,27.29904331
eminem-my_fault.mp3,0.00277548,0.49511175,0.3791768,6.111194557,25.14979867
emma_s_mini-lost.mp3,-0.006465783,0.967238187,0.284409602,7.159814211,27.62664822
erasure-chains_of_love.mp3,0.02010729,1.839353111,0.40862816,1.634102174,24.65382245
eric_clapton-wonderful_tonight.mp3,0.012014114,-4.256615581,0.301092159,1.701485635,28.59267359
etherine-never_leave.mp3,0.021664183,-5.221359634,0.279090505,11.77742281,32.68376337
eurythmics-sweet_dreams.mp3,0.030470508,-5.329035352,0.297116935,1.786677583,27.45147676
evanescence-my_immortal.mp3,-0.009304756,-3.751459658,0.234526524,4.225326406,32.11749311
everly_brothers-take_a_message_to_mary.mp3,0.022138866,-13.74069048,0.291517388,0.150883173,27.13875979
faith_hill-lets_make_love.mp3,0.003149162,0.93897593,0.302881594,5.996017163,29.53148051
faith_no_more-epic.mp3,0.017429262,-3.534567131,0.37118079,1.321243795,26.29859978
falik-bliss.mp3,0.020158321,-9.127133835,0.350060035,0.674806876,27.11924133
fiona_apple-love_ridden.mp3,0.018401871,-6.098317145,0.297641589,2.537441102,30.09276843
fleetwood_mac-say_you_love_me.mp3,-0.000758546,-1.449809484,0.350841284,1.053319845,27.58377146
flying_burrito_brothers-break_my_mind.mp3,-0.002125923,-2.475843343,0.319766566,1.585336454,28.23608655
foo_fighters-big_me.mp3,0.030179307,-2.392628836,0.317277472,3.933698792,27.4569668
four_stones-brilliant_day_eine_kleine_mix.mp3,-0.016502483,-13.83174234,0.250845313,3.246938226,31.75318735
frank_sinatra-fly_me_to_the_moon.mp3,0.003769997,-6.315281106,0.31676823,0.381586424,26.82947815
frank_zappa-whats_the_ugliest_part_of_your_body.mp3,-0.012691592,-2.110310032,0.271095715,2.113116639,25.15285228
franz_ferdinand-come_on_home.mp3,0.009075652,0.419594109,0.355488491,3.376076729,27.1477757
garbage-hammering_in_my_head.mp3,-0.00238201,4.70720636,0.401791113,6.805545936,24.12739571
genesis-cuckoo_cocoon.mp3,0.000304281,-14.99451288,0.243410301,0.774375759,27.8574135
gene_clark-the_true_one.mp3,-0.000926648,-1.259050447,0.325164805,3.732938128,29.32757922
george_harrison-all_things_must_pass.mp3,0.016983911,-5.894988703,0.28903962,1.311628154,29.34355167
germs-lexicon_devil.mp3,-0.000922133,1.250435616,0.366488986,5.025850995,26.13021912
gin_blossoms-hey_jealousy.mp3,0.001178461,0.614841483,0.367563066,2.58368271,26.11373795
glenn_miller-in_the_mood.mp3,0.019174527,-3.177170395,0.335738487,2.34124464,28.18521524
glen_bledsoe-p_pop.mp3,-0.009184317,-11.33339899,0.356223978,0.717332207,27.92282064
gloria_gaynor-i_will_survive.mp3,-0.005835416,-1.084647822,0.323845847,1.095958329,27.25429421
go-gos-vacation.mp3,0.0090566,-2.906210569,0.283130044,3.614667231,27.70222144
gram_parsons-1000_wedding.mp3,-0.004265617,-5.567123013,0.303402638,1.20704506,28.74153076
grateful_dead-high_time.mp3,0.009413442,-8.075525992,0.276676221,1.484815574,30.36787356
grayson_wray-heaven_s_the_place.mp3,0.003393556,1.256914405,0.293906609,5.113353843,27.38489941
green_day-longview.mp3,-0.002967291,1.81380378,0.419919713,4.698691487,25.277145
guided_by_voices-kicker_of_elves.mp3,0.030219838,0.804615587,0.334849391,2.112108065,27.61493754
guns_n_roses-november_rain.mp3,0.0018125,-0.7081533,0.349595462,1.496467938,25.76874833
hall_and_oates-private_eyes.mp3,0.018636584,-7.399571191,0.313874874,0.772791665,27.20551708
howlin_wolf-moanin_at_midnight.mp3,0.02215069,-8.413263999,0.232425565,1.767774859,24.40041285
human_response-angels.mp3,-0.012711998,-5.991401646,0.254670833,1.414670339,25.95106851
hybris-hate.mp3,0.007620626,0.920986758,0.365419978,4.382486242,26.77347781
ike_and_tina_turner-river_deep_mountain_high.mp3,-0.00634273,-0.627991444,0.343973954,2.167304304,26.23709573
indidginus-dusty_lands.mp3,-0.010635745,-3.281878811,0.367891991,1.727195504,25.18610255
interpol-stella_was_a_diver_and_she_was_always_down.mp3,-0.006858964,0.849180691,0.360526606,10.4260956,28.94075935
introspekt-tbd.mp3,0.014804918,1.604588108,0.472543658,4.312246199,23.35208541
ivilion-d_b_l.mp3,0.024404512,4.217242987,0.425115,4.858603255,24.59362317
jackalopes-rotgut.mp3,0.010291252,0.512421754,0.492776595,4.396285886,23.35692677
jackson_5-abc.mp3,0.011560672,-6.772057957,0.336683019,0.823314729,26.18574822
jacques_brel-les_vieux.mp3,0.028770637,-7.341257281,0.253673688,0.942326267,28.20527987
jade_leary-going_in.mp3,0,-56.56854249,0,0,0
jag-jag_s_rag.mp3,-0.004463602,-10.29509838,0.289243084,1.594286872,30.04707305
james_brown-give_it_up_or_turnit_a_loose.mp3,-0.007491711,-4.123266001,0.345216163,1.735664066,25.52818357
james_taylor-fire_and_rain.mp3,0.035569855,-4.154766635,0.330758557,0.851422435,25.86066739
jamie_janover-event_horizon.mp3,0.00297477,-16.13609745,0.250118157,1.244206801,31.95447793
jamiroquai-little_l.mp3,-0.001081131,-1.716176572,0.344624074,5.287821012,27.06868112
janes_addiction-been_caught_stealing.mp3,0.009804131,-3.361634742,0.378895789,1.74848195,24.87201328
janet_jackson-miss_you_much.mp3,-0.007404136,-0.15578222,0.393152323,2.062449598,24.06834965
jan_and_dean-surf_city.mp3,0.016065328,-2.853647561,0.335574091,1.386735301,26.8626221
jay_kishor-raga_malgunji_jor.mp3,-0.036771623,-19.61182522,0.194352661,1.282542133,34.04067985
jefferson_airplane-somebody_to_love.mp3,-0.003446454,-1.651359539,0.326809671,2.537026251,26.42750385
jeff_buckley-last_goodbye.mp3,-0.003664319,-1.765307303,0.323009043,2.352212019,27.83612618
jerry_lee_lewis-great_balls_of_fire.mp3,0.010882503,-5.129841545,0.335281881,1.956181285,26.33923776
jesse_manno-alf_leyla_wa_leyla.mp3,0.013138048,-5.740819824,0.268513776,5.28623015,28.73799919
jewel-enter_from_the_east.mp3,0.027551869,-10.82361858,0.230446379,2.244341883,31.18128292
jimi_hendrix-highway_chile.mp3,0.000590701,-1.227624604,0.34639865,5.599153935,27.96693641
johnny_cash-the_man_comes_around.mp3,0.0304584,-1.090119045,0.334848883,6.981361533,27.679102
john_cale-pablo_picasso.mp3,0.023402527,1.929845075,0.444210039,1.609188114,23.85605376
john_coltrane-giant_steps.mp3,0.001820011,-2.494023656,0.337144642,1.299450477,25.71654685
john_lee_hooker-boom_boom.mp3,-0.011955026,-1.668548053,0.354025485,1.715056576,25.73653417
john_lennon-imagine.mp3,0.028604384,-8.292788297,0.28728091,1.424157042,28.58336999
joram-solipsism.mp3,0.014558023,-13.11469668,0.187255898,3.647707813,27.94486184
joy_division-love_will_tear_us_apart.mp3,-0.006055632,-6.295002112,0.335294169,0.723015246,27.6366072
junior_murvin-police_and_thieves.mp3,0.006469876,-2.863830361,0.292465464,1.793364672,28.17041176
kansas-carry_on_wayward_son.mp3,0.013341644,-8.140917736,0.302944309,0.490102098,26.94381659
kanye_west-gold_digger.mp3,0.022486631,6.165927673,0.453012794,23.41390965,24.21793905
kenji_williams-i_m_alive.mp3,-0.004784492,1.201929043,0.392865502,4.763282971,26.48365103
king_crimson-thela_hun_ginjeet.mp3,-0.009936113,-3.303860876,0.364477905,1.328310121,24.52044021
kiss-deuce.mp3,0.008010507,-3.629761428,0.364271818,1.712463368,25.34639241
kokoon-order.mp3,0.002580543,4.368247033,0.354488629,10.91482419,26.64166859
kool_and_the_gang-funky_stuff.mp3,0.009818717,-1.326834982,0.383414071,1.185733865,25.50283937
kourosh_zolani-peaceful_planet.mp3,-0.001534223,-15.15831816,0.277852986,1.158106755,31.56015626
kraftwerk-spacelab.mp3,0.0342732,-5.417524397,0.251164158,0.498913798,27.51224556
kris_kristofferson-the_best_of_all_possible_worlds.mp3,0.011202485,-4.670835685,0.318776211,1.948316786,27.97758338
